1743,1660892848.072940049,gps,0,0,35.6533,139.792,4.31,0,0,0,0,0,0,0,0,0,0
1744,1660892848.285930483,gps,0,0,35.6533,139.792,4.296,0,0,0,0,0,0,0,0,0,0
1745,1660892848.468467775,gps,0,0,35.6533,139.792,4.303,0,0,0,0,0,0,0,0,0,0
1746,1660892848.669071194,gps,0,0,35.6533,139.792,4.3,0,0,0,0,0,0,0,0,0,0
1747,1660892848.861091129,gps,0,0,35.6533,139.792,4.296,0,0,0,0,0,0,0,0,0,0
1748,1660892849.074618999,gps,0,0,35.6533,139.792,4.297,0,0,0,0,0,0,0,0,0,0
1749,1660892849.274816292,gps,0,0,35.6533,139.792,4.299,0,0,0,0,0,0,0,0,0,0
1750,1660892849.468507845,gps,0,0,35.6533,139.792,4.295,0,0,0,0,0,0,0,0,0,0
1751,1660892849.671507692,gps,0,0,35.6533,139.792,4.29,0,0,0,0,0,0,0,0,0,0
1752,1660892849.866852334,gps,0,0,35.6533,139.792,4.294,0,0,0,0,0,0,0,0,0,0
1753,1660892850.076915081,gps,0,0,35.6533,139.792,4.298,0,0,0,0,0,0,0,0,0,0
1754,1660892850.275697792,gps,0,0,35.6533,139.792,4.301,0,0,0,0,0,0,0,0,0,0
1755,1660892850.470691136,gps,0,0,35.6533,139.792,4.296,0,0,0,0,0,0,0,0,0,0
1756,1660892850.663376272,gps,0,0,35.6533,139.792,4.298,0,0,0,0,0,0,0,0,0,0
1757,1660892850.868466589,gps,0,0,35.6533,139.792,4.297,0,0,0,0,0,0,0,0,0,0
1758,1660892851.077699458,gps,0,0,35.6533,139.792,4.3,0,0,0,0,0,0,0,0,0,0
1759,1660892851.278346175,gps,0,0,35.6533,139.792,4.301,0,0,0,0,0,0,0,0,0,0
1760,1660892851.470882304,gps,0,0,35.6533,139.792,4.296,0,0,0,0,0,0,0,0,0,0
1761,1660892851.669967641,gps,0,0,35.6533,139.792,4.297,0,0,0,0,0,0,0,0,0,0
1762,1660892851.870918577,gps,0,0,35.6533,139.792,4.292,0,0,0,0,0,0,0,0,0,0
1763,1660892852.075977991,gps,0,0,35.6533,139.792,4.296,0,0,0,0,0,0,0,0,0,0
1764,1660892852.275800627,gps,0,0,35.6533,139.792,4.294,0,0,0,0,0,0,0,0,0,0
1765,1660892852.461997574,gps,0,0,35.6533,139.792,4.29,0,0,0,0,0,0,0,0,0,0
1766,1660892852.667823316,gps,0,0,35.6533,139.792,4.293,0,0,0,0,0,0,0,0,0,0
1767,1660892852.865916563,gps,0,0,35.6533,139.792,4.295,0,0,0,0,0,0,0,0,0,0
1768,1660892853.074686025,gps,0,0,35.6533,139.792,4.303,0,0,0,0,0,0,0,0,0,0
1769,1660892853.273825297,gps,0,0,35.6533,139.792,4.297,0,0,0,0,0,0,0,0,0,0
1770,1660892853.467613793,gps,0,0,35.6533,139.792,4.301,0,0,0,0,0,0,0,0,0,0
1771,1660892853.667928753,gps,0,0,35.6533,139.792,4.299,0,0,0,0,0,0,0,0,0,0
1772,1660892853.867964014,gps,0,0,35.6533,139.792,4.299,0,0,0,0,0,0,0,0,0,0
1773,1660892854.071931419,gps,0,0,35.6533,139.792,4.295,0,0,0,0,0,0,0,0,0,0
1774,1660892854.267897190,gps,0,0,35.6533,139.792,4.3,0,0,0,0,0,0,0,0,0,0
1775,1660892854.468560647,gps,0,0,35.6533,139.792,4.302,0,0,0,0,0,0,0,0,0,0
1776,1660892854.667981564,gps,0,0,35.6533,139.792,4.294,0,0,0,0,0,0,0,0,0,0
1777,1660892854.867822097,gps,0,0,35.6533,139.792,4.293,0,0,0,0,0,0,0,0,0,0
1778,1660892855.073996837,gps,0,0,35.6533,139.792,4.299,0,0,0,0,0,0,0,0,0,0
1779,1660892855.274733025,gps,0,0,35.6533,139.792,4.295,0,0,0,0,0,0,0,0,0,0
1780,1660892855.469972367,gps,0,0,35.6533,139.792,4.279,0,0,0,0,0,0,0,0,0,0
1781,1660892855.670649459,gps,0,0,35.6533,139.792,4.275,0,0,0,0,0,0,0,0,0,0
1782,1660892855.868010187,gps,0,0,35.6533,139.792,4.279,0,0,0,0,0,0,0,0,0,0
1783,1660892856.067722323,gps,0,0,35.6533,139.792,4.275,0,0,0,0,0,0,0,0,0,0
1784,1660892856.275569139,gps,0,0,35.6533,139.792,4.281,0,0,0,0,0,0,0,0,0,0
1785,1660892856.468483874,gps,0,0,35.6533,139.792,4.263,0,0,0,0,0,0,0,0,0,0
1786,1660892856.673029650,gps,0,0,35.6533,139.792,4.26,0,0,0,0,0,0,0,0,0,0
1787,1660892856.868904520,gps,0,0,35.6533,139.792,4.259,0,0,0,0,0,0,0,0,0,0
1788,1660892857.074026331,gps,0,0,35.6533,139.792,4.267,0,0,0,0,0,0,0,0,0,0
1789,1660892857.277139223,gps,0,0,35.6533,139.792,4.267,0,0,0,0,0,0,0,0,0,0
1790,1660892857.469656261,gps,0,0,35.6533,139.792,4.252,0,0,0,0,0,0,0,0,0,0
1791,1660892857.668604782,gps,0,0,35.6533,139.792,4.265,0,0,0,0,0,0,0,0,0,0
1792,1660892857.862063076,gps,0,0,35.6533,139.792,4.274,0,0,0,0,0,0,0,0,0,0
1793,1660892858.075693684,gps,0,0,35.6533,139.792,4.252,0,0,0,0,0,0,0,0,0,0
1794,1660892858.276689131,gps,0,0,35.6533,139.793,4.273,0,0,0,0,0,0,0,0,0,0
1795,1660892858.470574645,gps,0,0,35.6533,139.793,4.293,0,0,0,0,0,0,0,0,0,0
1796,1660892858.667907037,gps,0,0,35.6533,139.793,4.303,0,0,0,0,0,0,0,0,0,0
1797,1660892858.866837726,gps,0,0,35.6533,139.793,4.329,0,0,0,0,0,0,0,0,0,0
1798,1660892859.074607028,gps,0,0,35.6533,139.793,4.354,0,0,0,0,0,0,0,0,0,0
1799,1660892859.270764498,gps,0,0,35.6533,139.793,4.327,0,0,0,0,0,0,0,0,0,0
1800,1660892859.469574782,gps,0,0,35.6533,139.793,4.323,0,0,0,0,0,0,0,0,0,0
1801,1660892859.664895062,gps,0,0,35.6533,139.793,4.362,0,0,0,0,0,0,0,0,0,0
1802,1660892859.870633690,gps,0,0,35.6533,139.793,4.347,0,0,0,0,0,0,0,0,0,0
1803,1660892860.074547979,gps,0,0,35.6533,139.793,4.334,0,0,0,0,0,0,0,0,0,0
1804,1660892860.278079980,gps,0,0,35.6533,139.793,4.372,0,0,0,0,0,0,0,0,0,0
1805,1660892860.468706375,gps,0,0,35.6533,139.793,4.367,0,0,0,0,0,0,0,0,0,0
1806,1660892860.667952403,gps,0,0,35.6533,139.793,4.333,0,0,0,0,0,0,0,0,0,0
1807,1660892860.866948922,gps,0,0,35.6533,139.793,4.363,0,0,0,0,0,0,0,0,0,0
1808,1660892861.072926699,gps,0,0,35.6533,139.793,4.376,0,0,0,0,0,0,0,0,0,0
1809,1660892861.274867286,gps,0,0,35.6533,139.793,4.359,0,0,0,0,0,0,0,0,0,0
1810,1660892861.462751393,gps,0,0,35.6533,139.793,4.38,0,0,0,0,0,0,0,0,0,0
1811,1660892861.668611609,gps,0,0,35.6533,139.793,4.408,0,0,0,0,0,0,0,0,0,0
1812,1660892861.865938817,gps,0,0,35.6533,139.793,4.354,0,0,0,0,0,0,0,0,0,0
1813,1660892862.076669820,gps,0,0,35.6533,139.793,4.364,0,0,0,0,0,0,0,0,0,0
1814,1660892862.275803380,gps,0,0,35.6533,139.793,4.395,0,0,0,0,0,0,0,0,0,0
1815,1660892862.468196867,gps,0,0,35.6533,139.793,4.38,0,0,0,0,0,0,0,0,0,0
1816,1660892862.669605443,gps,0,0,35.6533,139.793,4.357,0,0,0,0,0,0,0,0,0,0
1817,1660892862.867771736,gps,0,0,35.6533,139.793,4.397,0,0,0,0,0,0,0,0,0,0
1818,1660892863.076016792,gps,0,0,35.6533,139.793,4.392,0,0,0,0,0,0,0,0,0,0
1819,1660892863.270012758,gps,0,0,35.6533,139.793,4.371,0,0,0,0,0,0,0,0,0,0
1820,1660892863.469909062,gps,0,0,35.6533,139.793,4.406,0,0,0,0,0,0,0,0,0,0
1821,1660892863.671530166,gps,0,0,35.6534,139.793,4.4,0,0,0,0,0,0,0,0,0,0
1822,1660892863.869650622,gps,0,0,35.6534,139.793,4.386,0,0,0,0,0,0,0,0,0,0
1823,1660892864.076754015,gps,0,0,35.6534,139.793,4.413,0,0,0,0,0,0,0,0,0,0
1824,1660892864.277886596,gps,0,0,35.6534,139.793,4.418,0,0,0,0,0,0,0,0,0,0
1825,1660892864.469725190,gps,0,0,35.6534,139.793,4.381,0,0,0,0,0,0,0,0,0,0
1826,1660892864.669827252,gps,0,0,35.6534,139.793,4.406,0,0,0,0,0,0,0,0,0,0
1827,1660892864.868628827,gps,0,0,35.6534,139.793,4.402,0,0,0,0,0,0,0,0,0,0
1828,1660892865.068992390,gps,0,0,35.6534,139.793,4.378,0,0,0,0,0,0,0,0,0,0
1829,1660892865.273870301,gps,0,0,35.6534,139.793,4.406,0,0,0,0,0,0,0,0,0,0
1830,1660892865.469637672,gps,0,0,35.6534,139.793,4.424,0,0,0,0,0,0,0,0,0,0
1831,1660892865.671822366,gps,0,0,35.6534,139.793,4.394,0,0,0,0,0,0,0,0,0,0
1832,1660892865.868814816,gps,0,0,35.6534,139.793,4.401,0,0,0,0,0,0,0,0,0,0
1833,1660892866.075875734,gps,0,0,35.6534,139.793,4.428,0,0,0,0,0,0,0,0,0,0
1834,1660892866.276990674,gps,0,0,35.6534,139.793,4.402,0,0,0,0,0,0,0,0,0,0
1835,1660892866.469539324,gps,0,0,35.6534,139.793,4.4,0,0,0,0,0,0,0,0,0,0
1836,1660892866.668882858,gps,0,0,35.6534,139.793,4.431,0,0,0,0,0,0,0,0,0,0
1837,1660892866.863571882,gps,0,0,35.6534,139.793,4.419,0,0,0,0,0,0,0,0,0,0
1838,1660892867.076876842,gps,0,0,35.6534,139.793,4.406,0,0,0,0,0,0,0,0,0,0
1839,1660892867.275674196,gps,0,0,35.6534,139.793,4.433,0,0,0,0,0,0,0,0,0,0
1840,1660892867.470034223,gps,0,0,35.6534,139.793,4.436,0,0,0,0,0,0,0,0,0,0
1841,1660892867.669456731,gps,0,0,35.6534,139.793,4.416,0,0,0,0,0,0,0,0,0,0
1842,1660892867.868539339,gps,0,0,35.6534,139.793,4.446,0,0,0,0,0,0,0,0,0,0
1843,1660892868.075922885,gps,0,0,35.6534,139.793,4.464,0,0,0,0,0,0,0,0,0,0
1844,1660892868.269711464,gps,0,0,35.6534,139.793,4.423,0,0,0,0,0,0,0,0,0,0
1845,1660892868.463994830,gps,0,0,35.6534,139.793,4.435,0,0,0,0,0,0,0,0,0,0
1846,1660892868.659754302,gps,0,0,35.6534,139.793,4.464,0,0,0,0,0,0,0,0,0,0
1847,1660892868.863717207,gps,0,0,35.6534,139.793,4.436,0,0,0,0,0,0,0,0,0,0
1848,1660892869.068801905,gps,0,0,35.6534,139.793,4.452,0,0,0,0,0,0,0,0,0,0
1849,1660892869.267887239,gps,0,0,35.6534,139.793,4.48,0,0,0,0,0,0,0,0,0,0
1850,1660892869.467582190,gps,0,0,35.6534,139.793,4.452,0,0,0,0,0,0,0,0,0,0
1851,1660892869.666005264,gps,0,0,35.6534,139.793,4.454,0,0,0,0,0,0,0,0,0,0
1852,1660892869.866998142,gps,0,0,35.6534,139.793,4.487,0,0,0,0,0,0,0,0,0,0
1853,1660892870.074956841,gps,0,0,35.6534,139.793,4.471,0,0,0,0,0,0,0,0,0,0
1854,1660892870.274456967,gps,0,0,35.6534,139.793,4.449,0,0,0,0,0,0,0,0,0,0
1855,1660892870.461771975,gps,0,0,35.6534,139.793,4.48,0,0,0,0,0,0,0,0,0,0
1856,1660892870.667906290,gps,0,0,35.6534,139.793,4.498,0,0,0,0,0,0,0,0,0,0
1857,1660892870.866025024,gps,0,0,35.6534,139.793,4.457,0,0,0,0,0,0,0,0,0,0
1858,1660892871.074754192,gps,0,0,35.6534,139.793,4.495,0,0,0,0,0,0,0,0,0,0
1859,1660892871.271689888,gps,0,0,35.6534,139.793,4.504,0,0,0,0,0,0,0,0,0,0
1860,1660892871.466776742,gps,0,0,35.6534,139.793,4.448,0,0,0,0,0,0,0,0,0,0
1861,1660892871.668880634,gps,0,0,35.6534,139.793,4.486,0,0,0,0,0,0,0,0,0,0
1862,1660892871.863613364,gps,0,0,35.6534,139.793,4.499,0,0,0,0,0,0,0,0,0,0
1863,1660892872.070743652,gps,0,0,35.6534,139.793,4.481,0,0,0,0,0,0,0,0,0,0
1864,1660892872.268728777,gps,0,0,35.6534,139.793,4.479,0,0,0,0,0,0,0,0,0,0
1865,1660892872.467047937,gps,0,0,35.6534,139.793,4.489,0,0,0,0,0,0,0,0,0,0
1866,1660892872.666641028,gps,0,0,35.6534,139.793,4.46,0,0,0,0,0,0,0,0,0,0
1867,1660892872.867849877,gps,0,0,35.6534,139.793,4.481,0,0,0,0,0,0,0,0,0,0
1868,1660892873.074664726,gps,0,0,35.6534,139.793,4.509,0,0,0,0,0,0,0,0,0,0
1869,1660892873.273694281,gps,0,0,35.6534,139.793,4.486,0,0,0,0,0,0,0,0,0,0
1870,1660892873.468439302,gps,0,0,35.6534,139.793,4.506,0,0,0,0,0,0,0,0,0,0
1871,1660892873.668542823,gps,0,0,35.6534,139.793,4.521,0,0,0,0,0,0,0,0,0,0
1872,1660892873.865564529,gps,0,0,35.6534,139.793,4.487,0,0,0,0,0,0,0,0,0,0
1873,1660892874.065993668,gps,0,0,35.6534,139.793,4.481,0,0,0,0,0,0,0,0,0,0
1874,1660892874.266022860,gps,0,0,35.6534,139.793,4.51,0,0,0,0,0,0,0,0,0,0
1875,1660892874.465000724,gps,0,0,35.6534,139.793,4.501,0,0,0,0,0,0,0,0,0,0
1876,1660892874.666703404,gps,0,0,35.6534,139.793,4.476,0,0,0,0,0,0,0,0,0,0
1877,1660892874.863566760,gps,0,0,35.6534,139.793,4.519,0,0,0,0,0,0,0,0,0,0
1878,1660892875.069431438,gps,0,0,35.6534,139.793,4.504,0,0,0,0,0,0,0,0,0,0
1879,1660892875.272737171,gps,0,0,35.6534,139.793,4.472,0,0,0,0,0,0,0,0,0,0
1880,1660892875.465848303,gps,0,0,35.6534,139.793,4.497,0,0,0,0,0,0,0,0,0,0
1881,1660892875.665853135,gps,0,0,35.6534,139.793,4.498,0,0,0,0,0,0,0,0,0,0
1882,1660892875.862734757,gps,0,0,35.6534,139.793,4.463,0,0,0,0,0,0,0,0,0,0
1883,1660892876.074488691,gps,0,0,35.6534,139.793,4.481,0,0,0,0,0,0,0,0,0,0
1884,1660892876.274110864,gps,0,0,35.6534,139.793,4.506,0,0,0,0,0,0,0,0,0,0
1885,1660892876.468300113,gps,0,0,35.6534,139.793,4.473,0,0,0,0,0,0,0,0,0,0
1886,1660892876.667769370,gps,0,0,35.6534,139.793,4.478,0,0,0,0,0,0,0,0,0,0
1887,1660892876.865700395,gps,0,0,35.6534,139.793,4.508,0,0,0,0,0,0,0,0,0,0
1888,1660892877.072874459,gps,0,0,35.6534,139.793,4.5,0,0,0,0,0,0,0,0,0,0
1889,1660892877.268864110,gps,0,0,35.6534,139.793,4.49,0,0,0,0,0,0,0,0,0,0
1890,1660892877.466995613,gps,0,0,35.6534,139.793,4.53,0,0,0,0,0,0,0,0,0,0
1891,1660892877.661333633,gps,0,0,35.6534,139.793,4.517,0,0,0,0,0,0,0,0,0,0
1892,1660892877.865601439,gps,0,0,35.6534,139.793,4.502,0,0,0,0,0,0,0,0,0,0
1893,1660892878.069878318,gps,0,0,35.6534,139.793,4.531,0,0,0,0,0,0,0,0,0,0
1894,1660892878.273934218,gps,0,0,35.6534,139.793,4.547,0,0,0,0,0,0,0,0,0,0
1895,1660892878.465865945,gps,0,0,35.6534,139.793,4.504,0,0,0,0,0,0,0,0,0,0
1896,1660892878.664949744,gps,0,0,35.6534,139.793,4.51,0,0,0,0,0,0,0,0,0,0
1897,1660892878.865579452,gps,0,0,35.6534,139.793,4.526,0,0,0,0,0,0,0,0,0,0
1898,1660892879.071612260,gps,0,0,35.6534,139.793,4.496,0,0,0,0,0,0,0,0,0,0
1899,1660892879.272859130,gps,0,0,35.6534,139.793,4.51,0,0,0,0,0,0,0,0,0,0
1900,1660892879.462027200,gps,0,0,35.6534,139.793,4.55,0,0,0,0,0,0,0,0,0,0
1901,1660892879.667897279,gps,0,0,35.6534,139.793,4.516,0,0,0,0,0,0,0,0,0,0
1902,1660892879.867979973,gps,0,0,35.6534,139.793,4.535,0,0,0,0,0,0,0,0,0,0
1903,1660892880.078344534,gps,0,0,35.6534,139.793,4.556,0,0,0,0,0,0,0,0,0,0
1904,1660892880.273661781,gps,0,0,35.6534,139.793,4.517,0,0,0,0,0,0,0,0,0,0
1905,1660892880.465842722,gps,0,0,35.6534,139.793,4.523,0,0,0,0,0,0,0,0,0,0
1906,1660892880.666088746,gps,0,0,35.6534,139.793,4.554,0,0,0,0,0,0,0,0,0,0
1907,1660892880.863990334,gps,0,0,35.6534,139.793,4.539,0,0,0,0,0,0,0,0,0,0
1908,1660892881.068991845,gps,0,0,35.6534,139.793,4.534,0,0,0,0,0,0,0,0,0,0
1909,1660892881.262075827,gps,0,0,35.6534,139.793,4.561,0,0,0,0,0,0,0,0,0,0
1910,1660892881.468129829,gps,0,0,35.6534,139.793,4.556,0,0,0,0,0,0,0,0,0,0
1911,1660892881.666991049,gps,0,0,35.6534,139.793,4.543,0,0,0,0,0,0,0,0,0,0
1912,1660892881.867121292,gps,0,0,35.6534,139.793,4.562,0,0,0,0,0,0,0,0,0,0
1913,1660892882.072013315,gps,0,0,35.6534,139.793,4.557,0,0,0,0,0,0,0,0,0,0
1914,1660892882.273441713,gps,0,0,35.6534,139.793,4.517,0,0,0,0,0,0,0,0,0,0
1915,1660892882.465966180,gps,0,0,35.6534,139.793,4.54,0,0,0,0,0,0,0,0,0,0
1916,1660892882.667077051,gps,0,0,35.6534,139.793,4.568,0,0,0,0,0,0,0,0,0,0
1917,1660892882.895906714,gps,0,0,35.6534,139.793,4.55,0,0,0,0,0,0,0,0,0,0
1918,1660892883.100898446,gps,0,0,35.6534,139.793,4.59,0,0,0,0,0,0,0,0,0,0
1919,1660892883.276978611,gps,0,0,35.6534,139.793,4.591,0,0,0,0,0,0,0,0,0,0
1920,1660892883.468994640,gps,0,0,35.6534,139.793,4.575,0,0,0,0,0,0,0,0,0,0
1921,1660892883.671074341,gps,0,0,35.6534,139.793,4.561,0,0,0,0,0,0,0,0,0,0
1922,1660892883.868011975,gps,0,0,35.6534,139.793,4.596,0,0,0,0,0,0,0,0,0,0
1923,1660892884.074103283,gps,0,0,35.6534,139.793,4.583,0,0,0,0,0,0,0,0,0,0
1924,1660892884.275737334,gps,0,0,35.6535,139.793,4.553,0,0,0,0,0,0,0,0,0,0
1925,1660892884.469048721,gps,0,0,35.6535,139.793,4.603,0,0,0,0,0,0,0,0,0,0
1926,1660892884.667926959,gps,0,0,35.6535,139.793,4.596,0,0,0,0,0,0,0,0,0,0
1927,1660892884.861752584,gps,0,0,35.6535,139.793,4.553,0,0,0,0,0,0,0,0,0,0
1928,1660892885.076781994,gps,0,0,35.6535,139.793,4.596,0,0,0,0,0,0,0,0,0,0
1929,1660892885.275859336,gps,0,0,35.6535,139.793,4.606,0,0,0,0,0,0,0,0,0,0
1930,1660892885.471591938,gps,0,0,35.6535,139.793,4.569,0,0,0,0,0,0,0,0,0,0
1931,1660892885.669759977,gps,0,0,35.6535,139.793,4.594,0,0,0,0,0,0,0,0,0,0
1932,1660892885.867848841,gps,0,0,35.6535,139.793,4.605,0,0,0,0,0,0,0,0,0,0
1933,1660892886.077761509,gps,0,0,35.6535,139.793,4.583,0,0,0,0,0,0,0,0,0,0
1934,1660892886.276515768,gps,0,0,35.6535,139.793,4.611,0,0,0,0,0,0,0,0,0,0
1935,1660892886.470840553,gps,0,0,35.6535,139.793,4.63,0,0,0,0,0,0,0,0,0,0
1936,1660892886.664495428,gps,0,0,35.6535,139.793,4.588,0,0,0,0,0,0,0,0,0,0
1937,1660892886.870021954,gps,0,0,35.6535,139.793,4.577,0,0,0,0,0,0,0,0,0,0
1938,1660892887.077724652,gps,0,0,35.6535,139.793,4.627,0,0,0,0,0,0,0,0,0,0
1939,1660892887.277925335,gps,0,0,35.6535,139.793,4.609,0,0,0,0,0,0,0,0,0,0
1940,1660892887.470479440,gps,0,0,35.6535,139.793,4.598,0,0,0,0,0,0,0,0,0,0
1941,1660892887.669126525,gps,0,0,35.6535,139.793,4.608,0,0,0,0,0,0,0,0,0,0
1942,1660892887.869835488,gps,0,0,35.6535,139.793,4.601,0,0,0,0,0,0,0,0,0,0
1943,1660892888.076071353,gps,0,0,35.6535,139.793,4.563,0,0,0,0,0,0,0,0,0,0
1944,1660892888.277742478,gps,0,0,35.6535,139.793,4.631,0,0,0,0,0,0,0,0,0,0
1945,1660892888.464772649,gps,0,0,35.6535,139.793,4.655,0,0,0,0,0,0,0,0,0,0
1946,1660892888.669840849,gps,0,0,35.6535,139.793,4.59,0,0,0,0,0,0,0,0,0,0
1947,1660892888.867825809,gps,0,0,35.6535,139.793,4.61,0,0,0,0,0,0,0,0,0,0
1948,1660892889.075823905,gps,0,0,35.6535,139.793,4.623,0,0,0,0,0,0,0,0,0,0
1949,1660892889.274876242,gps,0,0,35.6535,139.793,4.607,0,0,0,0,0,0,0,0,0,0
1950,1660892889.467966925,gps,0,0,35.6535,139.793,4.582,0,0,0,0,0,0,0,0,0,0
1951,1660892889.668823538,gps,0,0,35.6535,139.793,4.62,0,0,0,0,0,0,0,0,0,0
1952,1660892889.867050662,gps,0,0,35.6535,139.793,4.629,0,0,0,0,0,0,0,0,0,0
1953,1660892890.071906886,gps,0,0,35.6535,139.793,4.591,0,0,0,0,0,0,0,0,0,0
1954,1660892890.268658329,gps,0,0,35.6535,139.793,4.631,0,0,0,0,0,0,0,0,0,0
1955,1660892890.467727950,gps,0,0,35.6535,139.793,4.639,0,0,0,0,0,0,0,0,0,0
1956,1660892890.666895933,gps,0,0,35.6535,139.793,4.594,0,0,0,0,0,0,0,0,0,0
1957,1660892890.867103966,gps,0,0,35.6535,139.793,4.633,0,0,0,0,0,0,0,0,0,0
1958,1660892891.073062869,gps,0,0,35.6535,139.793,4.652,0,0,0,0,0,0,0,0,0,0
1959,1660892891.273852378,gps,0,0,35.6535,139.793,4.618,0,0,0,0,0,0,0,0,0,0
1960,1660892891.468830491,gps,0,0,35.6535,139.793,4.652,0,0,0,0,0,0,0,0,0,0
1961,1660892891.668883309,gps,0,0,35.6535,139.793,4.652,0,0,0,0,0,0,0,0,0,0
1962,1660892891.866912949,gps,0,0,35.6535,139.793,4.612,0,0,0,0,0,0,0,0,0,0
1963,1660892892.070807118,gps,0,0,35.6535,139.793,4.63,0,0,0,0,0,0,0,0,0,0
1964,1660892892.276593569,gps,0,0,35.6535,139.793,4.643,0,0,0,0,0,0,0,0,0,0
1965,1660892892.467795928,gps,0,0,35.6535,139.793,4.601,0,0,0,0,0,0,0,0,0,0
1966,1660892892.668965500,gps,0,0,35.6535,139.793,4.615,0,0,0,0,0,0,0,0,0,0
1967,1660892892.866922123,gps,0,0,35.6535,139.793,4.647,0,0,0,0,0,0,0,0,0,0
1968,1660892893.072074334,gps,0,0,35.6535,139.793,4.647,0,0,0,0,0,0,0,0,0,0
1969,1660892893.275738195,gps,0,0,35.6535,139.793,4.63,0,0,0,0,0,0,0,0,0,0
1970,1660892893.468052424,gps,0,0,35.6535,139.793,4.666,0,0,0,0,0,0,0,0,0,0
1971,1660892893.668042104,gps,0,0,35.6535,139.793,4.639,0,0,0,0,0,0,0,0,0,0
1972,1660892893.860893148,gps,0,0,35.6535,139.793,4.636,0,0,0,0,0,0,0,0,0,0
1973,1660892894.071777588,gps,0,0,35.6535,139.793,4.675,0,0,0,0,0,0,0,0,0,0
1974,1660892894.271953286,gps,0,0,35.6535,139.793,4.67,0,0,0,0,0,0,0,0,0,0
1975,1660892894.468867846,gps,0,0,35.6535,139.793,4.653,0,0,0,0,0,0,0,0,0,0
1976,1660892894.666711981,gps,0,0,35.6535,139.793,4.661,0,0,0,0,0,0,0,0,0,0
1977,1660892894.864667855,gps,0,0,35.6535,139.793,4.676,0,0,0,0,0,0,0,0,0,0
1978,1660892895.075487738,gps,0,0,35.6535,139.793,4.635,0,0,0,0,0,0,0,0,0,0
1979,1660892895.268942264,gps,0,0,35.6535,139.793,4.664,0,0,0,0,0,0,0,0,0,0
